Region,Company,Brand,Area name,Composite Name,Generation Year,Generation sales name,Sales Geo Area type,Body Type,Body Type sales name,Model Code,Version Year,Version Sales name,Vehicle Platform,Market Segment,Type Name,Type Code,Door count,Energy type,Steering Position Type,Output Type,Output Power (kW) [1..n],Output Power (HP) [1..n],Sales Horse Power (HP),Capacity,Feature Configuration,Sales Geo Area,Start of Production (from),End of Production (to),Start of Sales (from),End of Sales (to),Emission Standard,Gross Vehicle Weight,Co2 Emission from g/Km,Co2 Emission to g/Km,Power Train Type,Drive Type,Drive Type Sales Name,Catalyst Type,Steering Box Type,Voltage Type,Gearbox type,Engine [1..n] ,Brake Type,Brake Disc Thickness,Brake Outer Diameter,Rim Measurement Type Front,Rim Measurement Type Rear,Suspension Type,Wheel suspension type,Wheel Count Type,Brake Name,Brake System Type,Engine,Additional Code Engine,Engine Sales Name,Catalogue Display Code,Aspiration Type,Aspiration Intercooler,Gearbox,Additional Code Gearbox,Gearbox Sales Name,Url,Url_json
DE,Hyundai,Hyundai,KONA,"Hybrid 1.6 GDI Frontantrieb Benzin, DCT, 104 kW (141 PS)",,,Europe,Elektro,,3634,,,,,Elektro,,,,Left Hand Side,,77,105,105,,,Europe,,,,,,1600,103,107,Multi fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"6,5 J x 16-Zoll-Leichtmetallfelgen mit 205/65 R 16 Bereifung","6,5 J x 16-Zoll-Leichtmetallfelgen mit 205/65 R 16 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/201/trims/137/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/201/trim/137/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA Elektro Advantage,"Advantage Elektro Frontantrieb, Reduktionsgetriebe, 115 kW (156 PS)",,"48,4 kWh Batterie",Europe,Elektro,,3695,,,,,Elektro,,,Advantage,Left Hand Side,,115,156,156,,,Europe,,,,,,1765,0,0,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 17-Zoll-Leichtmetallfelgen mit 215/60 R 17 Bereifung","7,0 J x 17-Zoll-Leichtmetallfelgen mit 215/60 R 17 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA Elektro Advantage/43/V1/216/trims/161/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/43/gen/V1/body/216/trim/161/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA,"N Line Hybrid 1.6 GDI Frontantrieb Benzin, DCT, 104 kW (141 PS)",,,Europe,Elektro,,3634,,,,,Elektro,,,N Line Hybrid,Left Hand Side,,77,105,105,,,Europe,,,,,,1600,103,107,Multi fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung","7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/201/trims/145/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/201/trim/145/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,IONIQ 5,"Elektro Heckantrieb, Reduktionsgetriebe, 125 kW (170 PS)",,58 kWh Batterie,Europe,Elektro,,3670,,,,,Elektro,,,IONIQ 5,Left Hand Side,,125,170,170,,,Europe,,,,,,1985,0,0,Single fuel,"hinten, Heckantrieb",,,,,,,,,,"7,5 J x 19-Zoll-Leichtmetallfelgen mit 235/55 R 19 Bereifung","7,5 J x 19-Zoll-Leichtmetallfelgen mit 235/55 R 19 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/IONIQ 5/46/V3/209/trims/146/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/46/gen/V3/body/209/trim/146/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA,"N Line 1.0 T-GDI Frontantrieb Benzin, DCT, 88 kW (120 PS)",,,Europe,Elektro,,3634,,,,,Elektro,,,N Line,Left Hand Side,,88,120,120,,,Europe,,,,,,1520,136,145,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung","7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/201/trims/104/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/201/trim/104/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA,"Trend 1.0 T-GDI Frontantrieb Benzin, 6-Gang, 88 kW (120 PS)",,,Europe,Elektro,,3634,,,,,Elektro,,,Trend,Left Hand Side,,88,120,120,,,Europe,,,,,,1510,129,131,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 17-Zoll-Leichtmetallfelgen mit 215/60 R 17 Bereifung","7,0 J x 17-Zoll-Leichtmetallfelgen mit 215/60 R 17 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/201/trims/26/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/201/trim/26/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA,"Prime 1.0 T-GDI Frontantrieb Benzin, DCT, 88 kW (120 PS)",,,Europe,Elektro,,3634,,,,,Elektro,,,Prime,Left Hand Side,,88,120,120,,,Europe,,,,,,1520,136,145,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung","7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/201/trims/133/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/201/trim/133/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA,"Trend Hybrid 1.6 GDI Frontantrieb Benzin, DCT, 104 kW (141 PS)",,,Europe,Elektro,,3634,,,,,Elektro,,,Trend Hybrid,Left Hand Side,,77,105,105,,,Europe,,,,,,1600,103,107,Multi fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung","7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/201/trims/113/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/201/trim/113/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA Elektro,"Elektro  Frontantrieb, Reduktionsgetriebe, 115 kW (156 PS)",,"48,4 kWh Batterie",Europe,Elektro,,3673,,,,,Elektro,,,Elektro,Left Hand Side,,115,156,156,,,Europe,,,,,,1765,0,0,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 17-Zoll-Leichtmetallfelgen mit 215/60 R 17 Bereifung","7,0 J x 17-Zoll-Leichtmetallfelgen mit 215/60 R 17 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/202/trims/120/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/202/trim/120/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA,"Prime Hybrid 1.6 GDI Frontantrieb Benzin, DCT, 104 kW (141 PS)",,,Europe,Elektro,,3634,,,,,Elektro,,,Prime Hybrid,Left Hand Side,,77,105,105,,,Europe,,,,,,1600,103,107,Multi fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung","7,0 J x 18-Zoll-Leichtmetallfelgen mit 215/55 R 18 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/201/trims/139/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/201/trim/139/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,KONA,"1.0 T-GDI Frontantrieb Benzin, 6-Gang, 88 kW (120 PS)",,,Europe,Elektro,,3634,,,,,Elektro,,,,Left Hand Side,,88,120,120,,,Europe,,,,,,1510,129,131,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"6,5 J x 16-Zoll-Leichtmetallfelgen mit 205/65 R 16 Bereifung","6,5 J x 16-Zoll-Leichtmetallfelgen mit 205/65 R 16 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/KONA/27/V6/201/trims/81/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/27/gen/V6/body/201/trim/81/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,BAYON,"Prime 1.0 T-GDI Frontantrieb Benzin, 6-Gang, 74 kW (100 PS)",,,Europe,SUV,,3716,,,,,SUV,,,Prime,Left Hand Side,,74,100,100,,,Europe,,,,,,1280,122,129,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 17-Zoll-Leichtmetallfelgen mit 215/45 R 17 Bereifung","7,0 J x 17-Zoll-Leichtmetallfelgen mit 215/45 R 17 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/BAYON/48/V3/219/trims/133/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/48/gen/V3/body/219/trim/133/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,BAYON,"Trend 1.0 T-GDI Frontantrieb Benzin, 6-Gang, 74 kW (100 PS)",,,Europe,SUV,,3716,,,,,SUV,,,Trend,Left Hand Side,,74,100,100,,,Europe,,,,,,1280,122,129,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"6,0 J x 16-Zoll-Leichtmetallfelgen mit 195/55 R 16 Bereifung","6,0 J x 16-Zoll-Leichtmetallfelgen mit 195/55 R 16 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/BAYON/48/V3/219/trims/26/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/48/gen/V3/body/219/trim/26/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,STARIA 7-Sitzer,"Signature 2.2 CRDi Frontantrieb Diesel, Automatik, 130 kW (177 PS)",,,Europe,Van,,3420,,,,,Van,,,Signature,Left Hand Side,,130,177,177,,,Europe,,,,,,2438,222,222,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 18-Zoll-Leichtmetallfelgen mit 235/55 R 18 Bereifung mit Kupferoptik","7,0 J x 18-Zoll-Leichtmetallfelgen mit 235/55 R 18 Bereifung mit Kupferoptik",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/STARIA/55/V2/196/trims/136/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/55/gen/V2/body/196/trim/136/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,STARIA 9-Sitzer,"Trend 2.2 CRDi Frontantrieb Diesel, Automatik, 130 kW (177 PS)",,,Europe,Van,,3424,,,,,Van,,,Trend,Left Hand Side,,130,177,177,,,Europe,,,,,,2391,222,222,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,17-Zoll-Leichtmetallfelgen mit 215/65 R 17 Bereifung,17-Zoll-Leichtmetallfelgen mit 215/65 R 17 Bereifung,,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/STARIA/55/V2/197/trims/26/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/55/gen/V2/body/197/trim/26/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,BAYON,"1.0 T-GDI Frontantrieb Benzin, 6-Gang, 74 kW (100 PS)",,,Europe,SUV,,3716,,,,,SUV,,,,Left Hand Side,,74,100,100,,,Europe,,,,,,1280,122,129,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"6,0 J x 15-Zoll-Stahlfelgen mit Radzierblende und 185/65 R 15 Bereifung","6,0 J x 15-Zoll-Stahlfelgen mit Radzierblende und 185/65 R 15 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/BAYON/48/V3/219/trims/81/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/48/gen/V3/body/219/trim/81/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,i30 Fastback N,"i30 Fastback N Performance 2.0 T-GDI Frontantrieb Benzin, 6-Gang, 206 kW (280 PS)",,,Europe,Kompakt,,3383,,,,,Kompakt,,,i30 Fastback N Performance,Left Hand Side,,206,280,280,,,Europe,,,,,,1586,182,182,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"8,0 J x 19-Zoll-Schmiedefelgen mit 235/35 R 19 Bereifung","8,0 J x 19-Zoll-Schmiedefelgen mit 235/35 R 19 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/i30 Fastback N/32/V5/191/trims/110/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/32/gen/V5/body/191/trim/110/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,i30 Kombi,"N Line 1.5 T-GDI Frontantrieb Benzin 48V-Hybrid, 6-Gang, 103 kW (140 PS)",,,Europe,Kompakt,,3756,,,,,Kompakt,,,N Line,Left Hand Side,,103,140,140,,,Europe,,,,,,1517,133,152,Multi fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,5 J x 18-Zoll-Leichtmetallfelgen mit 225/40 R 18 Bereifung","7,5 J x 18-Zoll-Leichtmetallfelgen mit 225/40 R 18 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/i30/3/V15/225/trims/104/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/3/gen/V15/body/225/trim/104/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,STARIA 9-Sitzer,"Prime 2.2 CRDi Frontantrieb Diesel, Automatik, 130 kW (177 PS)",,,Europe,Van,,3424,,,,,Van,,,Prime,Left Hand Side,,130,177,177,,,Europe,,,,,,2391,222,222,Single fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"7,0 J x 18-Zoll-Leichtmetallfelgen mit 235/55 R 18 Bereifung","7,0 J x 18-Zoll-Leichtmetallfelgen mit 235/55 R 18 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/STARIA/55/V2/197/trims/133/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/55/gen/V2/body/197/trim/133/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,NEXO," Wasserstoff Frontantrieb, Reduktionsgetriebe, 120 kW (163 PS)",,,Europe,Elektro,,3646,,,,,Elektro,,,NEXO,Left Hand Side,,95,129,129,,,Europe,,,,,,1948,0,0,Single fuel,"Vorne, Frontantrieb",,,,,,,,,,"7,0 J x 17-Zoll-Leichtmetallfelgen mit 225/60 R 17 Bereifung","7,0 J x 17-Zoll-Leichtmetallfelgen mit 225/60 R 17 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/NEXO/29/V5/207/trims/100/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/29/gen/V5/body/207/trim/100/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,SANTA FE 7-Sitzer,"Signature 1.6 T-GDI Hybrid Frontantrieb Benzin, Automatik, 158 kW (215 PS)",,,Europe,SUV,,3768,,,,,SUV,,,Signature,Left Hand Side,,118,160,160,,,Europe,,,,,,2105,145,157,Multi fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"8,5 J x 20-Zoll-Leichtmetallfelgen mit 255/45 R 20 Bereifung","8,5 J x 20-Zoll-Leichtmetallfelgen mit 255/45 R 20 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/SANTA FE/11/V12/228/trims/136/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/11/gen/V12/body/228/trim/136/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,SANTA FE 5-Sitzer,"Blackline 1.6 T-GDI Hybrid Frontantrieb Benzin, Automatik, 158 kW (215 PS)",,,Europe,SUV,,3758,,,,,SUV,,,Blackline,Left Hand Side,,118,160,160,,,Europe,,,,,,2050,145,157,Multi fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"8,5 J x 20-Zoll-Leichtmetallfelgen mit 255/45 R 20 Bereifung","8,5 J x 20-Zoll-Leichtmetallfelgen mit 255/45 R 20 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/SANTA FE/11/V12/226/trims/155/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/11/gen/V12/body/226/trim/155/config.json?withAccessories&sections=
DE,Hyundai,Hyundai,SANTA FE 5-Sitzer,"Signature 1.6 T-GDI Hybrid Frontantrieb Benzin, Automatik, 158 kW (215 PS)",,,Europe,SUV,,3758,,,,,SUV,,,Signature,Left Hand Side,,118,160,160,,,Europe,,,,,,2050,145,157,Multi fuel,"Vorne quer, Frontantrieb",,,,,,,,,,"8,5 J x 20-Zoll-Leichtmetallfelgen mit 255/45 R 20 Bereifung","8,5 J x 20-Zoll-Leichtmetallfelgen mit 255/45 R 20 Bereifung",,,,,,,,,,,,,,,https://www.hyundai.com/de/de/konfigurator/configure/SANTA FE/11/V12/226/trims/136/summary,https://www.hyundai.com/de/de/konfigurator/api/data/model/11/gen/V12/body/226/trim/136/config.json?withAccessories&sections=
